CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LAT_DEC,LON_DEC,ALTITUD,CVE_CARTA
1,Aguascalientes,Ags.,1,Aguascalientes,1,Aguascalientes,U,21.879823,-102.296047,1878,F13D19
1,Aguascalientes,Ags.,1,Aguascalientes,239,General José María Morelos y Pavón (Cañada Honda),U,22.000604,-102.200656,1913,F13B89
1,Aguascalientes,Ags.,1,Aguascalientes,293,Norias de Ojocaliente,U,21.889375,-102.217283,1958,F13D19
1,Aguascalientes,Ags.,1,Aguascalientes,357,Norias del Paso Hondo,U,21.860453,-102.207155,1970,F13D19
1,Aguascalientes,Ags.,1,Aguascalientes,479,Villa Licenciado Jesús Terán (Calvillito),U,21.824136,-102.187974,1959,F13D19
1,Aguascalientes,Ags.,1,Aguascalientes,1025,Pocitos,U,21.92249,-102.334772,1854,F13D18
1,Aguascalientes,Ags.,2,Asientos,1,Asientos,U,22.238317,-102.089275,2168,F13B89
1,Aguascalientes,Ags.,2,Asientos,11,Ciénega Grande,U,22.194395,-102.018849,2006,F13B89
1,Aguascalientes,Ags.,2,Asientos,59,Villa Juárez,U,22.095563,-102.070793,1982,F13B89
1,Aguascalientes,Ags.,3,Calvillo,1,Calvillo,U,21.846907,-102.718751,1632,F13D17
1,Aguascalientes,Ags.,3,Calvillo,55,Ojocaliente,U,21.877456,-102.675316,1694,F13D17
1,Aguascalientes,Ags.,4,Cosío,1,Cosío,U,22.366409,-102.300044,2004,F13B79
1,Aguascalientes,Ags.,5,Jesús María,1,Jesús María,U,21.961273,-102.343416,1878,F13D18
1,Aguascalientes,Ags.,5,Jesús María,23,Corral de Barrancos,U,21.943546,-102.330009,1861,F13D19
1,Aguascalientes,Ags.,5,Jesús María,41,Jesús Gómez Portugal (Margaritas),U,21.998873,-102.290917,1892,F13D19
1,Aguascalientes,Ags.,5,Jesús María,245,El Llano,U,21.940426,-102.309018,1881,F13D19
1,Aguascalientes,Ags.,5,Jesús María,427,Paseos de Aguascalientes,U,21.968809,-102.296432,1881,F13D19
1,Aguascalientes,Ags.,5,Jesús María,468,Arboledas Paso Blanco [Fraccionamiento],U,21.963472,-102.300062,1879,F13D19
1,Aguascalientes,Ags.,6,Pabellón de Arteaga,1,Pabellón de Arteaga,U,22.149202,-102.276542,1912,F13B89
1,Aguascalientes,Ags.,6,Pabellón de Arteaga,7,Emiliano Zapata,U,22.10542,-102.299727,1892,F13B89
1,Aguascalientes,Ags.,7,Rincón de Romos,1,Rincón de Romos,U,22.229233,-102.323069,1952,F13B89
1,Aguascalientes,Ags.,7,Rincón de Romos,18,Pablo Escaleras,U,22.248452,-102.333222,1993,F13B89
1,Aguascalientes,Ags.,7,Rincón de Romos,30,Pabellón de Hidalgo,U,22.176416,-102.340615,1932,F13B88
1,Aguascalientes,Ags.,8,San José de Gracia,1,San José de Gracia,U,22.150216,-102.415634,2052,F13B88
1,Aguascalientes,Ags.,9,Tepezalá,1,Tepezalá,U,22.224228,-102.166971,2101,F13B89
1,Aguascalientes,Ags.,9,Tepezalá,25,San Antonio,U,22.228249,-102.25073,1914,F13B89
1,Aguascalientes,Ags.,10,El Llano,1,Palo Alto,U,21.918869,-101.965307,2031,F14C11
1,Aguascalientes,Ags.,11,San Francisco de los Romo,1,San Francisco de los Romo,U,22.072393,-102.272678,1890,F13B89
1,Aguascalientes,Ags.,11,San Francisco de los Romo,128,Ex-Viñedos Guadalupe,U,21.958919,-102.275712,1912,F13D19
2,Baja California,BC,1,Ensenada,1,Ensenada,U,31.808944,-116.595134,18,H11B12
2,Baja California,BC,1,Ensenada,60,Camalú,U,30.843033,-116.062415,30,H11B53
2,Baja California,BC,1,Ensenada,114,Francisco Zarco (Valle de Guadalupe),U,32.096985,-116.579578,343,I11D82
2,Baja California,BC,1,Ensenada,133,Lázaro Cárdenas,U,30.525981,-115.931947,22,H11B64
2,Baja California,BC,1,Ensenada,139,Rodolfo Sánchez Taboada (Maneadero),U,31.723551,-116.571491,32,H11B22
2,Baja California,BC,1,Ensenada,186,Ejido México (Punta Colonet),U,31.070361,-116.210299,47,H11B43
2,Baja California,BC,1,Ensenada,190,Real del Castillo Nuevo (Ojos Negros),U,31.910091,-116.270996,698,H11B13
2,Baja California,BC,1,Ensenada,243,San Vicente,U,31.326623,-116.250335,110,H11B33
2,Baja California,BC,1,Ensenada,247,El Sauzal de Rodríguez,U,31.896221,-116.698703,10,H11B11
2,Baja California,BC,1,Ensenada,268,Vicente Guerrero,U,30.732024,-115.989286,26,H11B64
2,Baja California,BC,1,Ensenada,783,Santa Fe,U,30.682784,-115.978535,19,H11B64
2,Baja California,BC,1,Ensenada,857,San Quintín,U,30.556485,-115.939061,27,H11B64
2,Baja California,BC,1,Ensenada,935,Lázaro Cárdenas (Valle de la Trinidad),U,31.404478,-115.734181,788,H11B34
2,Baja California,BC,1,Ensenada,1107,Emiliano Zapata,U,30.76794,-116.007562,39,H11B53
2,Baja California,BC,1,Ensenada,1561,Ejido Papalote,U,30.476355,-115.918416,9,H11B74
2,Baja California,BC,1,Ensenada,1699,Rancho Verde,U,31.915105,-116.587979,80,H11B12
2,Baja California,BC,1,Ensenada,2183,Rancho Cañón Buena Vista (El Zorrillo),U,31.671088,-116.514012,115,H11B22
2,Baja California,BC,1,Ensenada,2378,Colonia Nueva Era,U,30.508735,-115.916452,16,H11B64
2,Baja California,BC,1,Ensenada,3370,Colonia Lomas de San Ramón (Triquis),U,30.701111,-115.999776,47,H11B64
2,Baja California,BC,2,Mexicali,1,Mexicali,U,32.641176,-115.475579,1,I11D65
2,Baja California,BC,2,Mexicali,110,Colonia Venustiano Carranza (La Carranza),U,32.228011,-115.170267,8,I11D86
2,Baja California,BC,2,Mexicali,111,Vicente Guerrero (Algodones),U,32.716188,-114.731952,37,I11D67
2,Baja California,BC,2,Mexicali,159,Delta (Estación Delta),U,32.355971,-115.19639,11,I11D76
2,Baja California,BC,2,Mexicali,185,Ciudad Guadalupe Victoria (Kilómetro Cuarenta y Tres),U,32.288498,-115.103066,12,I11D76
2,Baja California,BC,2,Mexicali,192,Ejido Hermosillo,U,32.512066,-114.922471,27,I11D67
2,Baja California,BC,2,Mexicali,225,Michoacán de Ocampo,U,32.465939,-115.309322,6,I11D76
2,Baja California,BC,2,Mexicali,227,Ejido Sinaloa (Estación Kasey),U,32.545578,-115.271554,11,I11D66
2,Baja California,BC,2,Mexicali,231,Ciudad Morelos (Cuervos),U,32.631515,-114.864714,29,I11D67
2,Baja California,BC,2,Mexicali,237,Nuevo León,U,32.409974,-115.190669,14,I11D76
2,Baja California,BC,2,Mexicali,260,Progreso,U,32.58204,-115.584467,3,I11D65
2,Baja California,BC,2,Mexicali,262,Puebla,U,32.567153,-115.354022,60,I11D65
2,Baja California,BC,2,Mexicali,268,Ejido Hechicera,U,32.552094,-115.154308,17,I11D66
2,Baja California,BC,2,Mexicali,284,San Felipe,U,31.02292,-114.838901,10,H11B47
2,Baja California,BC,2,Mexicali,289,Santa Isabel,U,32.628886,-115.576076,0,I11D65
2,Baja California,BC,2,Mexicali,456,Benito Juárez (Ejido Tecolotes),U,32.570283,-115.00039,23,I11D66
2,Baja California,BC,2,Mexicali,459,Poblado Paredones,U,32.606097,-114.932209,26,I11D67
2,Baja California,BC,2,Mexicali,461,Ciudad Coahuila (Kilómetro Cincuenta y Siete),U,32.195002,-115.001188,12,I11D86
2,Baja California,BC,2,Mexicali,4705,Viñas del Sol,U,32.626393,-115.546066,2,I11D65
2,Baja California,BC,3,Tecate,1,Tecate,U,32.572679,-116.62655,526,I11D62
2,Baja California,BC,3,Tecate,155,Luis Echeverría Álvarez (El Hongo),U,32.509777,-116.306074,1038,I11D63
2,Baja California,BC,3,Tecate,340,Nueva Colonia Hindú,U,32.485248,-116.577605,746,I11D72
2,Baja California,BC,3,Tecate,1573,Lomas de Santa Anita,U,32.543528,-116.64951,561,I11D62
2,Baja California,BC,4,Tijuana,1,Tijuana,U,32.532461,-117.018913,22,I11C69
2,Baja California,BC,4,Tijuana,187,La Joya,U,32.440507,-117.012548,277,I11C79
2,Baja California,BC,4,Tijuana,283,San Luis,U,32.42413,-116.954468,233,I11D71
2,Baja California,BC,4,Tijuana,381,Las Delicias,U,32.410046,-116.941825,280,I11D71
2,Baja California,BC,4,Tijuana,723,Maclovio Rojas,U,32.475128,-116.81113,242,I11D71
2,Baja California,BC,4,Tijuana,1053,Terrazas del Valle,U,32.48879,-116.82252,182,I11D71
2,Baja California,BC,4,Tijuana,1421,Parajes del Valle,U,32.514165,-116.741654,339,I11D61
2,Baja California,BC,4,Tijuana,1599,Pórticos de San Antonio,U,32.442609,-117.034467,273,I11C79
2,Baja California,BC,4,Tijuana,1615,El Niño,U,32.502279,-116.794568,200,I11D61
2,Baja California,BC,4,Tijuana,1616,Lomas del Valle,U,32.485124,-116.807217,219,I11D71
2,Baja California,BC,4,Tijuana,1624,El Refugio,U,32.459164,-116.823083,168,I11D71
2,Baja California,BC,4,Tijuana,1781,Villa del Prado Segunda Sección,U,32.426172,-116.967712,241,I11D71
2,Baja California,BC,4,Tijuana,1856,Quinta del Cedro,U,32.436948,-117.066509,200,I11C79
2,Baja California,BC,4,Tijuana,1881,Los Valles,U,32.391948,-116.954421,329,I11D71
2,Baja California,BC,4,Tijuana,1883,Villa del Campo,U,32.506378,-116.741166,361,I11D61
2,Baja California,BC,4,Tijuana,1903,Villa del Prado,U,32.410596,-116.967278,339,I11D71
2,Baja California,BC,5,Playas de Rosarito,1,Playas de Rosarito,U,32.363684,-117.054459,25,I11C79
2,Baja California,BC,5,Playas de Rosarito,88,Ampliación Ejido Plan Libertador,U,32.408569,-117.038085,126,I11C79
2,Baja California,BC,5,Playas de Rosarito,89,Primo Tapia,U,32.219503,-116.916694,37,I11D81
3,Baja California Sur,BCS,1,Comondú,1,Ciudad Constitución,U,25.034434,-111.673218,49,G12C47
3,Baja California Sur,BCS,1,Comondú,133,Ciudad Insurgentes,U,25.264104,-111.777462,34,G12C37
3,Baja California Sur,BCS,1,Comondú,280,Puerto San Carlos,U,24.789746,-112.108062,3,G12C56
3,Baja California Sur,BCS,2,Mulegé,1,Santa Rosalía,U,27.336868,-112.268275,5,G12A36
3,Baja California Sur,BCS,2,Mulegé,15,Bahía Tortugas,U,27.691667,-114.895833,14,G11B27
3,Baja California Sur,BCS,2,Mulegé,66,Guerrero Negro,U,27.971909,-114.052957,4,G11B19
3,Baja California Sur,BCS,2,Mulegé,97,Heroica Mulegé,U,26.89181,-111.981338,14,G12A57
3,Baja California Sur,BCS,2,Mulegé,482,Villa Alberto Andrés Alvarado Arámburo,U,27.643855,-113.388156,78,G12A22
3,Baja California Sur,BCS,3,La Paz,1,La Paz,U,24.142222,-110.310833,27,G12D83
3,Baja California Sur,BCS,3,La Paz,3,Todos Santos,U,23.450014,-110.225452,40,F12B33
3,Baja California Sur,BCS,3,La Paz,92,El Centenario,U,24.1025,-110.414444,6,G12D82
3,Baja California Sur,BCS,8,Los Cabos,1,San José del Cabo,U,23.061591,-109.694749,16,F12B44
3,Baja California Sur,BCS,8,Los Cabos,54,Cabo San Lucas,U,22.897019,-109.925186,43,F12B54
3,Baja California Sur,BCS,9,Loreto,1,Loreto,U,26.012778,-111.343333,3,G12A88
4,Campeche,Camp.,1,Calkiní,1,Calkiní,U,20.371226,-90.050739,13,F15D79
4,Campeche,Camp.,1,Calkiní,3,Bacabchén,U,20.288867,-90.055998,10,F15D79
4,Campeche,Camp.,1,Calkiní,4,Bécal,U,20.442539,-90.028074,15,F15D79
4,Campeche,Camp.,1,Calkiní,7,Dzitbalché,U,20.320741,-90.056828,13,F15D79
4,Campeche,Camp.,1,Calkiní,8,Nunkiní,U,20.401633,-90.149451,2,F15D79
4,Campeche,Camp.,2,Campeche,1,San Francisco de Campeche,U,19.844814,-90.539649,5,E15B18
4,Campeche,Camp.,2,Campeche,77,Chiná,U,19.76932,-90.495281,11,E15B18
4,Campeche,Camp.,2,Campeche,87,Lerma,U,19.806182,-90.600702,0,E15B18
4,Campeche,Camp.,3,Carmen,1,Ciudad del Carmen,U,18.637789,-91.83645,0,E15B64
4,Campeche,Camp.,3,Carmen,5,Nuevo Progreso,U,18.622947,-92.289049,1,E15B63
4,Campeche,Camp.,3,Carmen,6,Atasta,U,18.619234,-92.10385,0,E15B63
4,Campeche,Camp.,3,Carmen,101,San Antonio Cárdenas,U,18.617779,-92.224387,0,E15B63
4,Campeche,Camp.,3,Carmen,199,Isla Aguada,U,18.783021,-91.483456,1,E15B55
4,Campeche,Camp.,3,Carmen,614,Sabancuy,U,18.974645,-91.180515,1,E15B56
4,Campeche,Camp.,4,Champotón,1,Champotón,U,19.356219,-90.723891,10,E15B37
4,Campeche,Camp.,4,Champotón,35,Seybaplaya,U,19.639197,-90.688301,3,E15B27
4,Campeche,Camp.,4,Champotón,36,Sihochac,U,19.500454,-90.58435,12,E15B28
4,Campeche,Camp.,4,Champotón,45,Villa Madero,U,19.528409,-90.698501,3,E15B27
4,Campeche,Camp.,4,Champotón,91,Ley Federal de Reforma Agraria,U,19.063153,-90.807251,12,E15B47
4,Campeche,Camp.,4,Champotón,432,Carrillo Puerto,U,19.093056,-90.523611,65,E15B48
4,Campeche,Camp.,4,Champotón,564,Santo Domingo Kesté,U,19.499773,-90.512188,23,E15B38
4,Campeche,Camp.,5,Hecelchakán,1,Hecelchakán,U,20.176966,-90.134517,14,F15D89
4,Campeche,Camp.,5,Hecelchakán,7,Pomuch,U,20.137711,-90.175206,8,F15D89
4,Campeche,Camp.,6,Hopelchén,1,Hopelchén,U,19.745548,-89.845044,89,E16A21
4,Campeche,Camp.,6,Hopelchén,3,Bolonchén de Rejón,U,20.004344,-89.748053,118,F16C81
4,Campeche,Camp.,6,Hopelchén,23,Vicente Guerrero,U,19.580159,-89.601485,123,E16A22
4,Campeche,Camp.,7,Palizada,1,Palizada,U,18.253598,-92.090902,-5,E15B73
4,Campeche,Camp.,8,Tenabo,1,Tenabo,U,20.039677,-90.225763,8,F15D89
4,Campeche,Camp.,9,Escárcega,1,Escárcega,U,18.604315,-90.732001,84,E15B67
4,Campeche,Camp.,9,Escárcega,2,División del Norte,U,18.529232,-90.761519,102,E15B67
4,Campeche,Camp.,10,Calakmul,1,Xpujil,U,18.505371,-89.397276,263,E16A62
4,Campeche,Camp.,11,Candelaria,1,Candelaria,U,18.183451,-91.046294,46,E15B86
5,Coahuila de Zaragoza,Coah.,1,Abasolo,1,Abasolo,U,27.181944,-101.426389,436,G14A42
5,Coahuila de Zaragoza,Coah.,2,Acuña,1,Ciudad Acuña,U,29.330006,-100.978258,291,H14C34
5,Coahuila de Zaragoza,Coah.,3,Allende,1,Allende,U,28.347222,-100.854167,378,H14C74
5,Coahuila de Zaragoza,Coah.,4,Arteaga,1,Arteaga,U,25.450621,-100.849623,1680,G14C34
5,Coahuila de Zaragoza,Coah.,5,Candela,1,Candela,U,26.840278,-100.663889,422,G14A55
5,Coahuila de Zaragoza,Coah.,6,Castaños,1,Castaños,U,26.785278,-101.430556,747,G14A52
5,Coahuila de Zaragoza,Coah.,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,U,26.985833,-102.066667,740,G13B59
5,Coahuila de Zaragoza,Coah.,8,Escobedo,1,Escobedo,U,27.234722,-101.4125,448,G14A42
5,Coahuila de Zaragoza,Coah.,9,Francisco I. Madero,1,Francisco I. Madero (Chávez),U,25.775,-103.273056,1110,G13D16
5,Coahuila de Zaragoza,Coah.,9,Francisco I. Madero,25,Hidalgo,U,25.816674,-103.283858,1108,G13D16
5,Coahuila de Zaragoza,Coah.,9,Francisco I. Madero,28,Lequeitio,U,25.844008,-103.278371,1106,G13D16
5,Coahuila de Zaragoza,Coah.,10,Frontera,1,Frontera,U,26.926111,-101.449444,590,G14A52
5,Coahuila de Zaragoza,Coah.,10,Frontera,5,Ocho de Enero,U,26.998141,-101.497866,530,G14A52
5,Coahuila de Zaragoza,Coah.,11,General Cepeda,1,General Cepeda,U,25.379908,-101.479292,1470,G14C32
5,Coahuila de Zaragoza,Coah.,12,Guerrero,1,Guerrero,U,28.308418,-100.378726,220,H14C75
5,Coahuila de Zaragoza,Coah.,13,Hidalgo,1,Hidalgo,U,27.791681,-99.876055,151,G14A17
5,Coahuila de Zaragoza,Coah.,14,Jiménez,1,Jiménez,U,29.070308,-100.674228,248,H14C44
5,Coahuila de Zaragoza,Coah.,14,Jiménez,20,San Carlos,U,29.026356,-100.903228,329,H14C44
5,Coahuila de Zaragoza,Coah.,15,Juárez,1,Juárez,U,27.606506,-100.72712,270,G14A24
5,Coahuila de Zaragoza,Coah.,16,Lamadrid,1,Lamadrid,U,27.048494,-101.793599,648,G14A41
5,Coahuila de Zaragoza,Coah.,17,Matamoros,1,Matamoros,U,25.528136,-103.230384,1115,G13D26
5,Coahuila de Zaragoza,Coah.,17,Matamoros,12,San Antonio del Coyote,U,25.696997,-103.28533,1112,G13D26
5,Coahuila de Zaragoza,Coah.,17,Matamoros,25,Hidalgo,U,25.489409,-103.140668,1104,G13D36
5,Coahuila de Zaragoza,Coah.,17,Matamoros,122,El Cambio,U,25.642004,-103.326754,1121,G13D26
5,Coahuila de Zaragoza,Coah.,18,Monclova,1,Monclova,U,26.901242,-101.417224,606,G14A52
5,Coahuila de Zaragoza,Coah.,19,Morelos,1,Morelos,U,28.410104,-100.886631,368,H14C74
5,Coahuila de Zaragoza,Coah.,20,Múzquiz,1,Ciudad Melchor Múzquiz,U,27.87755,-101.516518,490,G14A12
5,Coahuila de Zaragoza,Coah.,20,Múzquiz,43,Las Esperanzas,U,27.742683,-101.352216,451,G14A22
5,Coahuila de Zaragoza,Coah.,20,Múzquiz,70,Minas de Barroterán,U,27.652234,-101.284774,426,G14A23
5,Coahuila de Zaragoza,Coah.,20,Múzquiz,93,Palaú,U,27.890258,-101.424111,438,G14A12
5,Coahuila de Zaragoza,Coah.,21,Nadadores,1,Nadadores,U,27.029031,-101.592023,519,G14A42
5,Coahuila de Zaragoza,Coah.,22,Nava,1,Nava,U,28.421875,-100.767554,327,H14C74
5,Coahuila de Zaragoza,Coah.,22,Nava,51,Colonia Venustiano Carranza,U,28.639506,-100.5576,260,H14C65
5,Coahuila de Zaragoza,Coah.,23,Ocampo,1,Ocampo,U,27.311215,-102.397405,1108,G13B38
5,Coahuila de Zaragoza,Coah.,23,Ocampo,453,Laguna del Rey (Químicas del Rey),U,27.031229,-103.367439,1040,G13B45
5,Coahuila de Zaragoza,Coah.,24,Parras,1,Parras de la Fuente,U,25.437381,-102.184169,1535,G13D39
5,Coahuila de Zaragoza,Coah.,25,Piedras Negras,1,Piedras Negras,U,28.708093,-100.528441,222,H14C65
5,Coahuila de Zaragoza,Coah.,26,Progreso,1,Progreso,U,27.428978,-100.987233,308,G14A34
5,Coahuila de Zaragoza,Coah.,27,Ramos Arizpe,1,Ramos Arizpe,U,25.543234,-100.950782,1393,G14C24
5,Coahuila de Zaragoza,Coah.,28,Sabinas,1,Sabinas,U,27.848888,-101.119989,343,G14A13
5,Coahuila de Zaragoza,Coah.,28,Sabinas,3,Cloete,U,27.924316,-101.178872,360,G14A13
5,Coahuila de Zaragoza,Coah.,29,Sacramento,1,Sacramento,U,27.004439,-101.725036,589,G14A41
5,Coahuila de Zaragoza,Coah.,30,Saltillo,1,Saltillo,U,25.421665,-100.999721,1600,G14C34
5,Coahuila de Zaragoza,Coah.,31,San Buenaventura,1,San Buenaventura,U,27.060257,-101.550029,497,G14A42
5,Coahuila de Zaragoza,Coah.,32,San Juan de Sabinas,1,San Juan de Sabinas,U,27.92939,-101.303293,378,G14A13
5,Coahuila de Zaragoza,Coah.,32,San Juan de Sabinas,14,Nueva Rosita,U,27.933903,-101.216978,390,G14A13
5,Coahuila de Zaragoza,Coah.,33,San Pedro,1,San Pedro,U,25.757778,-102.983157,1091,G13D17
5,Coahuila de Zaragoza,Coah.,33,San Pedro,22,Concordia (La Rosita),U,25.782379,-103.115365,1106,G13D16
5,Coahuila de Zaragoza,Coah.,33,San Pedro,37,Luchana,U,25.790394,-103.194828,1106,G13D16
5,Coahuila de Zaragoza,Coah.,34,Sierra Mojada,1,Sierra Mojada,U,27.286877,-103.701457,1536,G13B34
5,Coahuila de Zaragoza,Coah.,34,Sierra Mojada,25,Hércules,U,28.041924,-103.789722,1342,H13D84
5,Coahuila de Zaragoza,Coah.,35,Torreón,1,Torreón,U,25.541753,-103.453061,1110,G13D25
5,Coahuila de Zaragoza,Coah.,35,Torreón,152,La Concha,U,25.634382,-103.381249,1120,G13D25
5,Coahuila de Zaragoza,Coah.,35,Torreón,178,La Partida,U,25.591247,-103.299738,1115,G13D26
5,Coahuila de Zaragoza,Coah.,35,Torreón,180,La Paz,U,25.594561,-103.356792,1121,G13D25
5,Coahuila de Zaragoza,Coah.,36,Viesca,1,Viesca,U,25.343605,-102.80635,1097,G13D37
5,Coahuila de Zaragoza,Coah.,37,Villa Unión,1,Villa Unión,U,28.220498,-100.725155,381,H14C84
5,Coahuila de Zaragoza,Coah.,38,Zaragoza,1,Zaragoza,U,28.487043,-100.917622,360,H14C74
6,Colima,Col.,1,Armería,1,Ciudad de Armería,U,18.937073,-103.964997,20,E13B54
6,Colima,Col.,1,Armería,7,Cofradía de Juárez,U,18.963056,-103.955833,56,E13B54
6,Colima,Col.,1,Armería,35,Rincón de López,U,19.054321,-103.931195,117,E13B44
6,Colima,Col.,2,Colima,1,Colima,U,19.242922,-103.728119,485,E13B44
6,Colima,Col.,3,Comala,1,Comala,U,19.323199,-103.758801,601,E13B34
6,Colima,Col.,3,Comala,35,Suchitlán,U,19.374705,-103.708896,1028,E13B34
6,Colima,Col.,4,Coquimatlán,1,Coquimatlán,U,19.200979,-103.810541,329,E13B44
6,Colima,Col.,4,Coquimatlán,15,Pueblo Juárez (La Magdalena),U,19.167683,-103.932136,268,E13B44
6,Colima,Col.,5,Cuauhtémoc,1,Cuauhtémoc,U,19.328774,-103.601861,940,E13B35
6,Colima,Col.,5,Cuauhtémoc,18,Quesería,U,19.386948,-103.573679,1244,E13B35
6,Colima,Col.,5,Cuauhtémoc,23,El Trapiche,U,19.277856,-103.661223,645,E13B35
6,Colima,Col.,6,Ixtlahuacán,1,Ixtlahuacán,U,19.001184,-103.738593,173,E13B44
6,Colima,Col.,7,Manzanillo,1,Manzanillo,U,19.053206,-104.316381,13,E13B43
6,Colima,Col.,7,Manzanillo,21,El Colomo,U,19.060064,-104.257967,10,E13B43
6,Colima,Col.,8,Minatitlán,1,Minatitlán,U,19.38611,-104.049637,742,E13B33
6,Colima,Col.,9,Tecomán,1,Tecomán,U,18.910503,-103.873548,33,E13B54
6,Colima,Col.,9,Tecomán,11,Colonia Bayardo,U,18.946254,-103.914289,49,E13B54
6,Colima,Col.,9,Tecomán,25,Cerro de Ortega,U,18.749722,-103.718889,9,E13B64
6,Colima,Col.,9,Tecomán,80,Madrid,U,19.084042,-103.873815,165,E13B44
6,Colima,Col.,10,Villa de Álvarez,1,Ciudad de Villa de Álvarez,U,19.264776,-103.736759,521,E13B34
7,Chiapas,Chis.,1,Acacoyagua,1,Acacoyagua,U,15.340965,-92.674617,81,D15B31
7,Chiapas,Chis.,2,Acala,1,Acala,U,16.551674,-92.807508,403,E15D61
7,Chiapas,Chis.,3,Acapetahua,1,Acapetahua,U,15.282838,-92.689132,31,D15B31
7,Chiapas,Chis.,3,Acapetahua,46,Soconusco,U,15.315417,-92.727101,29,D15B31
7,Chiapas,Chis.,4,Altamirano,1,Altamirano,U,16.73592,-92.038594,1242,E15D63
7,Chiapas,Chis.,5,Amatán,1,Amatán,U,17.372848,-92.819123,788,E15D31
7,Chiapas,Chis.,6,Amatenango de la Frontera,1,Amatenango de la Frontera,U,15.435011,-92.115158,870,D15B33
7,Chiapas,Chis.,6,Amatenango de la Frontera,38,El Pacayal,U,15.598037,-92.041336,1037,D15B23
7,Chiapas,Chis.,7,Amatenango del Valle,1,Amatenango del Valle,U,16.528501,-92.435491,1810,E15D62
7,Chiapas,Chis.,8,Angel Albino Corzo,1,Jaltenango de la Paz (Angel Albino Corzo),U,15.872644,-92.72508,635,D15B11
7,Chiapas,Chis.,8,Angel Albino Corzo,16,Nueva Palestina,U,15.806703,-92.750763,734,D15B11
7,Chiapas,Chis.,9,Arriaga,1,Arriaga,U,16.236065,-93.899473,61,E15C87
7,Chiapas,Chis.,9,Arriaga,41,Emiliano Zapata,U,16.171634,-94.064714,8,E15C86
7,Chiapas,Chis.,10,Bejucal de Ocampo,1,Bejucal de Ocampo,U,15.455393,-92.158407,2316,D15B33
7,Chiapas,Chis.,11,Bella Vista,1,Bella Vista,U,15.582928,-92.244765,1580,D15B23
7,Chiapas,Chis.,12,Berriozábal,1,Berriozábal,U,16.800321,-93.273271,911,E15C59
7,Chiapas,Chis.,13,Bochil,1,Bochil,U,16.996383,-92.890219,1148,E15D51
7,Chiapas,Chis.,14,El Bosque,1,El Bosque,U,17.06221,-92.721409,1080,E15D41
7,Chiapas,Chis.,15,Cacahoatán,1,Cacahoatán,U,14.989789,-92.16811,477,D15B53
7,Chiapas,Chis.,15,Cacahoatán,43,Salvador Urbina,U,15.035649,-92.209811,583,D15B43
7,Chiapas,Chis.,16,Catazajá,1,Catazajá,U,17.728321,-92.016366,10,E15D23
7,Chiapas,Chis.,17,Cintalapa,1,Cintalapa de Figueroa,U,16.698682,-93.720428,540,E15C67
7,Chiapas,Chis.,17,Cintalapa,60,Lázaro Cárdenas,U,16.604069,-93.791432,613,E15C67
7,Chiapas,Chis.,18,Coapilla,1,Coapilla,U,17.130791,-93.159022,1623,E15C49
7,Chiapas,Chis.,19,Comitán de Domínguez,1,Comitán de Domínguez,U,16.252461,-92.135835,1643,E15D73
7,Chiapas,Chis.,20,La Concordia,1,La Concordia,U,16.116716,-92.687934,539,E15D81
7,Chiapas,Chis.,20,La Concordia,3,Benito Juárez,U,16.042811,-92.818506,560,E15D81
7,Chiapas,Chis.,20,La Concordia,145,El Ámbar (El Ámbar de Echeverría),U,16.096189,-92.832532,556,E15D81
7,Chiapas,Chis.,21,Copainalá,1,Copainalá,U,17.093611,-93.210556,452,E15C49
7,Chiapas,Chis.,22,Chalchihuitán,1,Chalchihuitán,U,16.963405,-92.618395,1463,E15D52
7,Chiapas,Chis.,23,Chamula,1,Chamula,U,16.7875,-92.689167,2270,E15D51
7,Chiapas,Chis.,24,Chanal,1,Chanal,U,16.660062,-92.259942,2115,E15D63
7,Chiapas,Chis.,25,Chapultenango,1,Chapultenango,U,17.340401,-93.130078,630,E15C39
7,Chiapas,Chis.,26,Chenalhó,1,Chenalhó,U,16.894277,-92.626148,1522,E15D52
7,Chiapas,Chis.,27,Chiapa de Corzo,1,Chiapa de Corzo,U,16.707958,-93.015959,407,E15C69
7,Chiapas,Chis.,27,Chiapa de Corzo,622,Jardínes del Grijalva,U,16.730646,-93.033468,400,E15C69
7,Chiapas,Chis.,28,Chiapilla,1,Chiapilla,U,16.570493,-92.720025,541,E15D61
7,Chiapas,Chis.,29,Chicoasén,1,Chicoasén,U,16.967255,-93.105235,227,E15C59
7,Chiapas,Chis.,30,Chicomuselo,1,Chicomuselo,U,15.744936,-92.283287,591,D15B23
7,Chiapas,Chis.,30,Chicomuselo,42,Pablo L. Sidar,U,15.830308,-92.279691,614,D15B13
7,Chiapas,Chis.,31,Chilón,1,Chilón,U,17.105491,-92.271528,869,E15D43
7,Chiapas,Chis.,31,Chilón,9,Bachajón,U,17.036838,-92.188608,920,E15D43
7,Chiapas,Chis.,32,Escuintla,1,Escuintla,U,15.319269,-92.658558,77,D15B32
7,Chiapas,Chis.,32,Escuintla,70,El Triunfo,U,15.348893,-92.543809,363,D15B32
